timestamp,trade_count,volume,avg_trade_size,return,volatility,score,prediction
2026-02-20 21:41:48,349,1.9212700000000067,0.005505071633237842,-7.26797436807066e-05,3.172524008754298,,
2026-02-20 21:42:08,830,2.274290000000032,0.0027401084337349783,-1.2311955279228387e-05,4.940640685399931,,
2026-02-20 21:42:29,253,0.5573800000000003,0.0022030830039525703,1.2312108691914791e-05,2.0586814191702776,,
2026-02-20 21:42:49,1147,3.8249300000000717,0.0033347253705318844,0.0006942163765643664,14.230593793009163,,
2026-02-20 21:43:09,1160,6.373809999999943,0.005494663793103399,0.0005524678428732845,13.278280901977574,,
2026-02-20 21:43:30,672,2.8043000000000204,0.004173065476190506,-0.00021600572815192796,4.770518815904432,,
2026-02-20 21:43:50,148,0.9337900000000016,0.0063093918918919025,-3.4823254940098385e-05,0.9854202180137062,,
2026-02-20 21:44:10,72,0.3492799999999999,0.00485111111111111,0.0,0.005003910838265599,,
2026-02-20 21:44:30,504,0.8276099999999955,0.0016420833333333244,8.846895362124269e-05,3.6612038772648394,,
2026-02-20 21:44:51,304,0.9188699999999985,0.0030225986842105216,-2.563446030119936e-05,2.139468822977951,,
2026-02-20 21:45:11,553,2.4160500000000065,0.004368987341772164,-1.1706209699826838e-05,3.6718958230835046,,
2026-02-20 21:45:31,728,3.188220000000004,0.004379423076923082,6.890444598171101e-05,4.860023031577921,,
2026-02-20 21:45:52,292,1.0688499999999952,0.0036604452054794356,0.00013039082724242084,3.0216871886569745,,
2026-02-20 21:46:12,492,3.639830000000027,0.007398028455284608,0.000101336035627565,3.989844138078842,,
2026-02-20 21:46:32,1154,4.099970000000043,0.0035528336221837464,-0.0003481222065970491,7.850435403932793,,
2026-02-20 21:46:52,639,3.301850000000018,0.005167214397496116,-0.00022998889177368965,4.937015429334178,,
2026-02-20 21:47:13,828,4.976159999999984,0.006009855072463749,0.00023256155210605057,6.177776170798913,,
2026-02-20 21:47:33,303,0.6229500000000001,0.0020559405940594063,-9.276587685773393e-05,2.318732067055514,,
2026-02-20 21:47:53,52,0.5507899999999998,0.01059211538461538,-1.4820202795673013e-07,0.005033822261764449,,
2026-02-20 21:48:13,611,6.077019999999888,0.009946022913256773,0.0003499050395366105,8.14562700895102,,
2026-02-20 21:48:34,589,2.751730000000002,0.004671867572156201,-0.00018311368826673236,3.599587664404099,,
2026-02-20 21:48:54,534,2.849580000000033,0.005336292134831522,0.00025471685532115705,5.390121275589182,,
2026-02-20 21:49:15,353,5.278870000000013,0.014954305949008534,-8.443957822278227e-05,2.3362544958831064,,
2026-02-20 21:49:36,811,2.9703700000000457,0.003662601726263928,1.4963364202725455e-05,4.069125810297303,,
2026-02-20 21:49:56,170,1.4012100000000014,0.00824241176470589,-2.3407688299692874e-05,0.6997469484417712,,
2026-02-20 21:50:16,370,1.5943399999999996,0.0043090270270270264,8.992912340575713e-05,3.050490740661388,,
2026-02-20 21:50:37,93,0.9015499999999995,0.009694086021505371,0.0,0.00484205899099783,,
2026-02-20 21:50:57,258,0.38340000000000085,0.0014860465116279104,5.5996947129599274e-05,1.7039611782002517,,
2026-02-20 21:51:17,737,4.8524599999999944,0.0065840705563093545,0.0002919677754085868,4.698016330266687,,
2026-02-20 21:51:37,625,6.829859999999983,0.010927775999999972,0.0002467155803258911,4.794947610740367,,
2026-02-20 21:51:58,635,3.325870000000022,0.005237590551181137,0.0001159247433738156,4.7279877240978045,,
2026-02-20 21:52:18,1497,5.32323999999998,0.0035559385437541613,-0.00016565102406806905,9.12249989030522,,
2026-02-20 21:52:38,2713,30.535430000000908,0.011255226686325436,-8.33574423390758e-05,15.872437472198612,,
2026-02-20 21:53:00,763,2.750500000000047,0.0036048492791612673,-0.00030798927131223434,6.649626697493802,,
2026-02-20 21:53:20,275,4.640939999999974,0.01687614545454536,6.828212396213145e-05,1.7090582411565312,,
2026-02-20 21:53:41,965,4.9538299999999875,0.005133502590673562,-0.000487124884957652,10.982302259381155,,
2026-02-20 21:54:01,936,4.992919999999802,0.0053343162393160275,0.00047743419572788507,9.595787212667476,,
2026-02-20 21:54:21,1179,2.9853300000000504,0.0025320865139949536,-0.0006150955982676815,12.298754806627864,,
2026-02-20 21:54:42,513,1.506870000000019,0.0029373684210526685,-0.00016124151222018975,3.2229048679652754,,
2026-02-20 21:55:03,225,1.4051800000000025,0.006245244444444456,8.315357487002003e-05,2.610485562693319,,
2026-02-20 21:55:23,545,1.5613800000000015,0.0028649174311926634,0.00035555942881660573,8.080441275751625,,
2026-02-20 21:55:43,855,1.9587400000000308,0.002290923976608223,-5.585588175034368e-05,4.710152755974584,,
2026-02-20 21:56:03,378,1.4066599999999947,0.003721322751322737,0.00019039471268705646,4.021518972091566,,
2026-02-20 21:56:23,548,1.1497600000000006,0.002098102189781023,-8.443916543395137e-06,3.725986142998508,,
2026-02-20 21:56:44,500,0.9827599999999957,0.0019655199999999914,-2.251730091616561e-05,2.8752740070520018,,
2026-02-20 21:57:04,198,0.7642099999999995,0.003859646464646462,6.384983703473759e-05,1.2288038038657043,,
2026-02-20 21:57:24,136,1.7466400000000002,0.01284294117647059,0.0,0.0049523876832445884,,
2026-02-20 21:57:45,800,15.583520000000222,0.01947940000000028,-0.00011258183477269608,6.89766025720198,,
2026-02-20 21:58:05,253,1.3606999999999998,0.005378260869565217,0.00011215004223763827,3.102655646232764,,
2026-02-20 21:58:25,461,2.305180000000018,0.005000390455531493,-3.688536975146725e-05,2.3362294451488688,,
2026-02-20 21:58:46,244,0.9950099999999958,0.004077909836065556,0.00012102997247269201,3.0341336493787674,,
2026-02-20 21:59:07,428,0.8795399999999981,0.0020549999999999956,0.00011671978305531892,2.364209758128424,,
2026-02-20 21:59:27,72,0.5594999999999998,0.00777083333333333,0.0,0.005017574744002351,,
2026-02-20 21:59:47,547,19.935490000000144,0.03644513711151763,0.00032227488151651007,6.728943540011164,,
2026-02-20 22:00:07,101,0.8145499999999993,0.008064851485148508,4.441697172317248e-07,0.010298514745406783,,
2026-02-20 22:00:28,2642,55.570049999995774,0.021033327024979474,-0.0011496587741690282,21.923433814770267,,
2026-02-20 22:00:48,2912,25.252650000000685,0.008671926510989246,-0.001356128264920534,30.91532210207719,,
2026-02-20 22:01:08,3470,21.27609000000081,0.006131438040346055,-0.00042880921062591037,25.743485258899327,,
2026-02-20 22:01:29,1000,4.106090000000013,0.004106090000000014,0.0005479351975307684,11.659361576358428,,
2026-02-20 22:01:49,2254,10.60994000000037,0.004707160603371947,-0.0007073249389327984,25.306322817854163,,
2026-02-20 22:02:09,4654,39.48641999999728,0.008484404813063447,-0.0008676284441336578,30.37605314341684,,
2026-02-20 22:02:29,2956,16.252500000000587,0.005498139377537411,-0.0011079970062974505,21.634104661774533,,
2026-02-20 22:02:49,2475,8.236699999999797,0.0033279595959595136,0.00012619045741229024,9.21042371062465,,
2026-02-20 22:03:09,4488,16.944700000001202,0.003775557040998485,-0.0006634578458764816,20.178539573316357,,
2026-02-20 22:03:30,5316,21.978320000000636,0.0041343717080512855,-0.001053393423162357,22.560873416651496,,
2026-02-20 22:03:50,1753,5.710169999999693,0.003257370222475581,0.0009391422133469199,18.857162078545027,,
2026-02-20 22:04:10,529,5.364929999999981,0.010141644612476334,6.254080973986212e-05,1.5870320036381624,,
2026-02-20 22:04:31,1957,15.576780000000184,0.007959519672968924,-0.000476769474365221,8.77817945388412,,
